id_vente;nombre;poids;CA;nom;mois;nom_site
217358;49862;979;202403;Dragibus;sept-11;Bubble_bonbon
217359;50079;976;201403;Arlequin;sept-11;Bubble_bonbon
217360;50007;943;201805;Fraise tagada;oct-11;Bubble_bonbon
217361;49871;1024;203050;Guimauve;oct-11;Bubble_bonbon
217362;49923;982;201476;Dragibus;oct-11;Bubble_bonbon
217363;50074;995;202645;Arlequin;oct-11;Bubble_bonbon
217364;49955;993;202268;Réglis;sept-12;Bron_H
217365;50025;942;202888;Langue de chat;déc-06;Bastille_E
217366;50106;978;202410;Réglis;sept-12;Cassis_E
217367;49995;997;202427;Langue de chat;août-10;Bron_H
217368;50030;1017;202437;Langue de chat;août-10;Neuilly_Sup
217369;49747;992;202087;Dragibus;mars-11;Cassis_H
217370;50010;1009;202467;Dragibus;mars-12;Cassis_H
217371;49927;1000;201987;Dragibus;mars-13;Cassis_H
217372;50055;1007;201931;Dragibus;mars-14;Cassis_H
217373;49951;1016;202424;Carambar;mars-11;Neuilly_Sup
217374;49794;927;201638;Guimauve;avr-12;Bubble_bonbon
217375;50044;1054;201944;Dragibus;avr-12;Bubble_bonbon
217376;50179;990;202756;Arlequin;avr-12;Bubble_bonbon
217377;50052;1032;202912;Guimauve;mai-12;Bubble_bonbon
217378;49884;1073;201782;Dragibus;mai-12;Bubble_bonbon
217379;50134;1017;202543;Arlequin;mai-12;Bubble_bonbon
217380;50078;1050;203372;Dragibus;août-11;Royal_bonbon
217381;49909;1034;202322;Arlequin;août-11;Royal_bonbon
217382;50057;1082;202444;Krema;août-11;Royal_bonbon
217383;50086;1021;201376;Krema;août-11;Neuilly_Sup
217384;49912;975;202923;Carambar;août-07;Roubaix_E
217385;50057;984;201914;Fraise tagada;août-07;Roubaix_E
217386;50062;939;201714;Malabar;janv-13;Cassis_H
217387;49886;1039;203177;Dragibus;août-07;Roubaix_E
217388;50074;974;201841;Arlequin;oct-01;La_pause_bonbon
217389;50006;1028;202397;Réglis;sept-12;Cassis_H
217390;49947;1051;201249;Dragibus;août-02;Roubaix_H
217391;50030;1010;202744;Dragibus;août-03;Roubaix_H
217392;50090;1001;202494;Dragibus;août-04;Roubaix_H
217393;50056;967;201613;Fraise tagada;sept-12;Bubble_bonbon
217394;50083;945;202374;Guimauve;sept-12;Bubble_bonbon
217395;49862;941;202376;Dragibus;sept-12;Bubble_bonbon
217396;50111;1045;202706;Arlequin;sept-12;Bubble_bonbon
217397;49853;865;202765;Réglis;sept-12;Roubaix_H
217398;50164;910;202478;Fraise tagada;oct-12;Bubble_bonbon
217399;50026;982;201745;Guimauve;oct-12;Bubble_bonbon
217400;49855;1045;202126;Dragibus;oct-12;Bubble_bonbon
217401;50018;1011;201981;Arlequin;oct-12;Bubble_bonbon
217402;50100;1091;203297;Réglis;sept-12;La_pause_bonbon
217403;49973;963;202393;Dragibus;mars-11;Neuilly_Sup
217404;50252;958;203019;Guimauve;mars-11;Royal_bonbon
217405;50046;984;202410;Dragibus;mars-11;Royal_bonbon
217406;50004;963;201612;Arlequin;mars-11;Royal_bonbon
217407;49848;989;202738;Langue de chat;août-10;Roubaix_H
217408;50089;985;202134;Langue de chat;août-10;Royal_bonbon
217409;49996;974;202114;Carambar;sept-10;Bastille_E
217410;49861;972;201873;Carambar;mars-07;Roubaix_E
217411;50008;1099;202012;Malabar;janv-13;La_pause_bonbon
217412;50171;1052;202882;Guimauve;avr-13;Bubble_bonbon
217413;49866;954;201989;Dragibus;avr-13;Bubble_bonbon
217414;49823;1062;202771;Arlequin;avr-13;Bubble_bonbon
217415;50011;1016;202705;Réglis;sept-12;Bubble_bonbon
217416;49904;990;203853;Dragibus;août-05;Roubaix_H
217417;50172;990;201629;Krema;avr-02;La_pause_bonbon
217418;50078;1055;201194;Krema;mai-02;La_pause_bonbon
217419;50085;1112;201472;Dragibus;août-06;Roubaix_H
217420;50011;1017;201415;Krema;mai-06;La_pause_bonbon
217421;50051;987;201630;Dragibus;août-07;Roubaix_H
217422;50053;1061;203113;Carambar;sept-10;Bron_H
217423;49910;1057;202590;Carambar;sept-10;Cassis_E
217424;50132;977;202512;Carambar;sept-10;Cassis_H
217425;50101;1034;201634;Carambar;sept-10;Roubaix_H
217426;49959;1010;201464;Fraise tagada;sept-10;Bastille_E
217427;49959;987;202053;Dragibus;août-11;Roubaix_H
217428;49818;1068;201346;Dragibus;août-12;Roubaix_H
217429;50047;946;201814;Krema;mai-13;La_pause_bonbon
217430;49997;1016;202680;Dragibus;août-13;Roubaix_H
217431;49861;989;201740;Krema;sept-14;La_pause_bonbon
217432;50003;1014;200907;Fraise tagada;sept-11;Bonbons_bordeaux
217433;49945;972;201616;Guimauve;sept-11;Bonbons_bordeaux
217434;50107;976;201775;Dragibus;sept-11;Bonbons_bordeaux
217435;49986;913;200908;Arlequin;sept-11;Bonbons_bordeaux
217436;49803;948;201947;Fraise tagada;oct-11;Bonbons_bordeaux
217437;50002;971;201133;Guimauve;oct-11;Bonbons_bordeaux
217438;50036;916;202211;Dragibus;oct-11;Bonbons_bordeaux
217439;50110;1060;203296;Arlequin;oct-11;Bonbons_bordeaux
217440;50047;1061;202513;Réglis;sept-12;Bonbons_bordeaux
217441;50087;940;202536;Fraise tagada;sept-10;Bron_H
217442;50004;958;202192;Fraise tagada;sept-10;Cassis_E
217443;50080;930;201212;Fraise tagada;sept-10;Cassis_H
217444;49886;1005;202458;Fraise tagada;sept-10;Roubaix_H
217445;49955;1039;203104;Fraise tagada;sept-10;La_pause_bonbon
217446;49901;1009;202530;Carambar;sept-10;Bron_E
217447;50156;927;202324;Dragibus;mars-07;Roubaix_E
217448;50185;1005;202386;Réglis;oct-12;Bron_E
217449;50037;995;201509;Réglis;oct-12;Neuilly_Sup
217450;49914;967;202285;Dragibus;mars-02;Roubaix_H
217451;49796;1006;201829;Dragibus;mars-03;Roubaix_H
217452;50070;1050;202360;Dragibus;mars-04;Roubaix_H
217453;50030;964;203003;Dragibus;mars-05;Roubaix_H
217454;49979;905;202519;Dragibus;mars-06;Roubaix_H
217455;50016;1021;203481;Dragibus;mars-07;Roubaix_H
217456;49870;886;201555;Fraise tagada;sept-10;Bron_E
217457;49970;1004;201315;Guimauve;avr-12;Bonbons_bordeaux
217458;49901;951;201784;Dragibus;avr-12;Bonbons_bordeaux
217459;49956;1003;202500;Arlequin;avr-12;Bonbons_bordeaux
217460;50073;1010;202398;Dragibus;sept-10;Bron_E
217461;49867;1017;201856;Guimauve;mai-12;Bonbons_bordeaux
217462;50025;1028;202647;Dragibus;mai-12;Bonbons_bordeaux
217463;50005;974;202756;Arlequin;mai-12;Bonbons_bordeaux
217464;50015;1030;201859;Guimauve;sept-10;La_pause_bonbon
217465;50036;1012;201403;Dragibus;août-14;Roubaix_H
217466;49996;981;201875;Malabar;févr-13;Bastille_E
217467;49878;1047;201231;Malabar;févr-13;Bron_H
217468;50021;938;202730;Malabar;mars-13;Bastille_E
217469;50044;946;202457;Dragibus;sept-10;Bastille_E
217470;50065;999;202711;Dragibus;sept-10;Bron_H
217471;49971;1078;202853;Langue de chat;août-02;Bastille_E
217472;50076;1080;202200;Réglis;oct-12;Royal_bonbon
217473;49982;1012;201343;Réglis;oct-12;Bastille_E
217474;49915;1007;202187;Dragibus;août-02;La_pause_bonbon
217475;49988;983;202217;Dragibus;août-03;La_pause_bonbon
217476;49981;945;202976;Dragibus;août-04;La_pause_bonbon
217477;50037;999;202091;Fraise tagada;sept-12;Bonbons_bordeaux
217478;49942;1023;201515;Guimauve;sept-12;Bonbons_bordeaux
217479;49961;953;201282;Dragibus;sept-12;Bonbons_bordeaux
217480;50049;1090;201782;Arlequin;sept-12;Bonbons_bordeaux
217481;50070;944;202514;Réglis;oct-12;Bron_H
217482;50074;1053;201587;Dragibus;août-05;La_pause_bonbon
217483;50009;1006;201401;Fraise tagada;oct-12;Bonbons_bordeaux
217484;49959;964;200557;Guimauve;oct-12;Bonbons_bordeaux
217485;49951;1006;202806;Dragibus;oct-12;Bonbons_bordeaux
217486;50007;1050;201213;Arlequin;oct-12;Bonbons_bordeaux
217487;50111;1055;202633;Dragibus;sept-10;Cassis_H
217488;49813;1016;201535;Dragibus;sept-10;Roubaix_H
217489;50075;1078;202274;Carambar;sept-10;Neuilly_Sup
217490;49991;1109;201185;Dragibus;mars-11;Roubaix_H
217491;50122;902;202764;Dragibus;mars-12;Roubaix_H
217492;49971;1003;202816;Dragibus;mars-13;Roubaix_H
217493;50113;926;202212;Dragibus;mars-14;Roubaix_H
217494;49992;973;201968;Réglis;oct-12;Cassis_H
217495;49890;1000;202442;Réglis;oct-12;Roubaix_H
217496;49925;947;201566;Guimauve;avr-13;Bonbons_bordeaux
217497;49859;1111;201479;Dragibus;avr-13;Bonbons_bordeaux
217498;49945;1034;201730;Arlequin;avr-13;Bonbons_bordeaux
217499;49923;1068;202187;Fraise tagada;sept-10;Neuilly_Sup
217500;50030;1067;203311;Malabar;mars-13;Bron_H
217501;50097;1119;202541;Dragibus;août-06;La_pause_bonbon
217502;49924;1010;203167;Dragibus;août-07;La_pause_bonbon
217503;50037;978;201972;Langue de chat;avr-11;Bron_E
217504;50049;1007;202631;Langue de chat;mai-11;Bron_E
217505;50052;1064;202587;Dragibus;sept-10;Neuilly_Sup
217506;49865;1041;202007;Fraise tagada;sept-10;Royal_bonbon
217507;49945;1059;202126;Guimauve;sept-10;Royal_bonbon
217508;50027;998;202472;Dragibus;août-11;La_pause_bonbon
217509;50040;1032;202854;Dragibus;août-12;La_pause_bonbon
217510;50068;1029;201891;Dragibus;août-13;La_pause_bonbon
217511;49972;1002;202164;Langue de chat;sept-12;Bron_E
217512;49694;1017;202356;Langue de chat;oct-12;Bron_E
217513;49920;1064;202018;Dragibus;août-14;La_pause_bonbon
217514;49907;980;201945;Langue de chat;sept-02;Bron_H
217515;49923;979;202563;Langue de chat;oct-02;Bron_H
217516;49916;950;202057;Langue de chat;avr-03;Bron_H
217517;50034;981;202638;Langue de chat;mai-03;Bron_H
217518;49981;942;202078;Réglis;oct-12;La_pause_bonbon
217519;49821;964;201207;Réglis;oct-12;Bubble_bonbon
217520;50007;1032;202614;Arlequin;août-02;Bastille_E
217521;49948;934;201920;Langue de chat;oct-04;Bron_H
217522;49879;1006;202026;Dragibus;mars-12;La_pause_bonbon
217523;50014;1024;203226;Dragibus;mars-13;La_pause_bonbon
217524;49891;1057;202342;Dragibus;mars-14;La_pause_bonbon
217525;49981;916;202160;Arlequin;mars-02;Bastille_E
217526;50024;980;202303;Arlequin;mars-03;Bastille_E
217527;49928;960;201762;Arlequin;mars-05;Bastille_E
217528;50086;1013;201077;Arlequin;mars-06;Bastille_E
217529;49902;1087;200991;Arlequin;mars-07;Bastille_E
217530;49982;853;201310;Dragibus;sept-10;Royal_bonbon
217531;50125;968;202749;Arlequin;sept-10;Royal_bonbon
217532;49885;924;202727;Dragibus;sept-10;La_pause_bonbon
217533;49924;1104;201722;Arlequin;sept-10;Bastille_E
217534;49912;953;202999;Arlequin;mars-11;Bastille_E
217535;49915;915;201746;Arlequin;sept-10;Bron_H
217536;49921;1036;202741;Arlequin;août-03;Bastille_E
217537;49934;1028;201819;Arlequin;août-04;Bastille_E
217538;49793;966;203217;Arlequin;sept-10;Roubaix_H
217539;50116;999;202531;Arlequin;août-06;Bastille_E
217540;49852;1059;202327;Arlequin;août-07;Bastille_E
217541;50116;1022;202631;Arlequin;sept-10;La_pause_bonbon
217542;50094;1022;202137;Fraise tagada;sept-10;Bubble_bonbon
217543;50045;1012;202307;Guimauve;sept-10;Bubble_bonbon
217544;50013;980;202347;Arlequin;août-11;Bastille_E
217545;50011;1036;202007;Langue de chat;sept-11;Bron_H
217546;49913;981;202262;Langue de chat;oct-11;Bron_H
217547;49855;1009;201916;Dragibus;sept-10;Bubble_bonbon
217548;49860;1038;202067;Arlequin;sept-10;Bubble_bonbon
217549;49937;977;202558;Fraise tagada;sept-10;Bonbons_bordeaux
217550;49940;1086;202505;Arlequin;mars-12;Bastille_E
217551;50060;1038;202722;Arlequin;mars-13;Bastille_E
217552;50145;938;201712;Arlequin;mars-14;Bastille_E
217553;50139;981;202066;Langue de chat;avr-13;Bron_H
217554;49939;958;201797;Langue de chat;mai-13;Bron_H
217555;49873;1021;202188;Arlequin;août-12;Bastille_E
217556;49930;979;201669;Arlequin;août-13;Bastille_E
217557;49988;976;203349;Arlequin;août-14;Bastille_E
217558;50041;1010;202533;Carambar;août-06;Bron_E
217559;49883;980;201766;Dragibus;août-06;Bron_E
217560;50078;1047;202140;Carambar;août-05;Bron_E
217561;50078;1057;202789;Malabar;mars-13;Cassis_H
217562;50201;997;201845;Dragibus;août-05;Bron_E
217563;50005;925;203129;Réglis;oct-12;Bonbons_bordeaux
217564;49997;1059;202145;Réglis;nov-12;Bron_E
217565;49982;949;201315;Arlequin;août-02;Bron_H
217566;49872;969;201632;Arlequin;août-03;Bron_H
217567;49972;939;202535;Carambar;oct-01;Bron_E
217568;49949;965;202119;Fraise tagada;oct-01;Bron_E
217569;50033;1025;202851;Malabar;mars-13;Roubaix_H
217570;49961;1005;201888;Dragibus;oct-01;Bron_E
217571;49897;952;201323;Réglis;nov-12;Neuilly_Sup
217572;49968;1105;201475;Langue de chat;oct-01;Bron_E
217573;50104;943;202927;Carambar;mars-06;Bron_E
217574;49982;935;202067;Malabar;mars-13;La_pause_bonbon
217575;49929;1041;201991;Dragibus;mars-06;Bron_E
217576;50020;1039;202878;Carambar;mars-05;Bron_E
217577;49834;1020;201347;Malabar;avr-13;Bastille_E
217578;49628;1087;202416;Dragibus;mars-05;Bron_E
217579;49839;969;202763;Langue de chat;avr-14;Bron_H
217580;49917;938;201184;Carambar;oct-01;Roubaix_E
217581;50104;987;202970;Fraise tagada;oct-01;Roubaix_E
217582;50038;949;201139;Arlequin;mars-02;Bron_H
217583;50104;966;203111;Langue de chat;mai-14;Bron_H
217584;50081;949;202773;Guimauve;sept-10;Bonbons_bordeaux
217585;49979;1057;202042;Carambar;déc-04;Bron_E
217586;50126;994;202068;Fraise tagada;déc-04;Bron_E
217587;50044;989;201826;Malabar;avr-13;Bron_H
217588;49927;1088;202148;Arlequin;août-04;Bron_H
217589;50131;1115;202342;Dragibus;sept-10;Bonbons_bordeaux
217590;50076;966;200291;Carambar;déc-03;Bron_E
217591;50015;978;202091;Guimauve;déc-03;Bron_E
217592;49978;1020;201668;Arlequin;août-05;Bron_H
217593;49621;972;201733;Dragibus;oct-01;Roubaix_E
217594;49891;1060;202787;Réglis;nov-12;Royal_bonbon
217595;49913;909;201875;Carambar;oct-00;Bron_E
217596;50154;970;202556;Fraise tagada;oct-00;Bron_E
217597;50157;983;202973;Arlequin;août-06;Bron_H
217598;50082;1014;201864;Malabar;avr-13;Cassis_H
217599;50059;1009;202291;Dragibus;oct-00;Bron_E
217600;50077;984;200400;Réglis;nov-12;Bastille_E
217601;49933;994;202646;Langue de chat;oct-01;Neuilly_Sup
217602;49836;1039;203191;Langue de chat;sept-14;Bron_H
217603;50102;981;201684;Arlequin;août-07;Bron_H
217604;49916;974;203068;Arlequin;sept-10;Bonbons_bordeaux
217605;49998;1001;202070;Langue de chat;sept-10;Bubble_bonbon
217606;49954;927;203394;Langue de chat;sept-10;Neuilly_Sup
217607;50005;999;202739;Langue de chat;oct-14;Bron_H
217608;50091;1021;201975;Arlequin;août-11;Bron_H
217609;49947;935;202809;Arlequin;août-12;Bron_H
217610;50003;942;201909;Arlequin;août-13;Bron_H
217611;49973;934;200875;Malabar;avr-13;Roubaix_H
217612;49989;1004;201638;Arlequin;août-14;Bron_H
217613;49951;933;201767;Carambar;oct-01;Neuilly_Sup
217614;49908;972;202484;Fraise tagada;oct-01;Neuilly_Sup
217615;49875;1050;201391;Malabar;avr-13;La_pause_bonbon
217616;49942;1067;200684;Dragibus;oct-01;Neuilly_Sup
217617;50177;1003;202306;Réglis;nov-12;Bron_H
217618;49896;1006;202055;Langue de chat;sept-10;Roubaix_H
217619;50081;956;201553;Carambar;oct-00;Roubaix_E
217620;49941;1003;202358;Fraise tagada;oct-00;Roubaix_E
217621;49926;949;202637;Malabar;mai-13;Bastille_E
217622;49992;989;202528;Dragibus;oct-00;Roubaix_E
217623;49842;1008;202765;Langue de chat;sept-10;Royal_bonbon
217624;50165;1056;201745;Arlequin;mars-03;Bron_H
217625;50058;1023;201225;Arlequin;mars-04;Bron_H
217626;49889;1084;202548;Arlequin;mars-05;Bron_H
217627;49801;968;201655;Guimauve;déc-11;Bastille_E
217628;49915;1099;202032;Arlequin;mars-06;Bron_H
217629;50018;964;203819;Arlequin;mars-07;Bron_H
217630;49907;941;202017;Carambar;oct-10;Bastille_E
217631;50062;987;201812;Guimauve;déc-07;Neuilly_Sup
217632;50002;1052;201795;Carambar;oct-10;Bron_H
217633;50048;1029;201742;Arlequin;mars-11;Bron_H
217634;50057;1016;202175;Arlequin;mars-12;Bron_H
217635;50055;915;202777;Arlequin;mars-13;Bron_H
217636;50123;964;202874;Arlequin;mars-14;Bron_H
217637;49943;1037;202827;Langue de chat;avr-11;Bubble_bonbon
217638;49928;1056;201764;Langue de chat;mai-11;Bubble_bonbon
217639;50009;1009;202789;Arlequin;août-03;Cassis_E
217640;49996;1000;202383;Arlequin;août-04;Cassis_E
217641;50162;940;201073;Langue de chat;sept-11;Bubble_bonbon
217642;49973;926;202447;Langue de chat;oct-11;Bubble_bonbon
217643;50133;1076;201414;Guimauve;déc-07;Neuilly_Sup
217644;49867;945;202383;Malabar;mai-13;Bron_H
217645;50053;889;201274;Réglis;nov-12;Cassis_E
217646;50023;986;201512;Carambar;oct-00;Neuilly_Sup
217647;49862;1083;201909;Arlequin;mars-02;Cassis_E
217648;50044;1073;201984;Langue de chat;avr-12;Bubble_bonbon
217649;49878;947;202353;Langue de chat;mai-12;Bubble_bonbon
217650;49797;1019;201605;Arlequin;août-05;Cassis_E
217651;49981;1022;200892;Arlequin;août-06;Cassis_E
217652;50143;993;201781;Arlequin;août-07;Cassis_E
217653;50193;1020;202529;Langue de chat;sept-12;Bubble_bonbon
217654;50052;1064;202511;Langue de chat;oct-12;Bubble_bonbon
217655;50101;1011;203056;Guimauve;déc-07;Royal_bonbon
217656;50081;1108;202943;Langue de chat;avr-13;Bubble_bonbon
217657;49953;1036;202653;Langue de chat;mai-13;Bubble_bonbon
217658;50047;968;203102;Carambar;oct-10;Cassis_H
217659;50014;981;202670;Carambar;oct-10;Roubaix_H
217660;50065;1016;202584;Fraise tagada;oct-10;Bastille_E
217661;50104;1012;202012;Langue de chat;sept-13;Bubble_bonbon
217662;50158;1032;202318;Langue de chat;oct-13;Bubble_bonbon
217663;49895;941;201615;Guimauve;déc-07;Royal_bonbon
217664;49963;1010;202488;Fraise tagada;oct-10;Bron_H
217665;50141;1003;202826;Langue de chat;avr-14;Bubble_bonbon
217666;50156;1096;203153;Langue de chat;mai-14;Bubble_bonbon
217667;50176;1016;203864;Arlequin;août-13;Cassis_E
217668;49965;957;202306;Langue de chat;sept-14;Bubble_bonbon
217669;49931;985;202416;Langue de chat;oct-14;Bubble_bonbon
217670;50124;946;202239;Guimauve;déc-07;Royal_bonbon
217671;49850;972;202546;Guimauve;déc-04;Roubaix_E
217672;49922;954;202016;Arlequin;août-14;Cassis_E
217673;49918;991;202703;Fraise tagada;oct-10;Cassis_E
217674;49954;954;200776;Fraise tagada;oct-10;Cassis_H
217675;49997;956;201552;Langue de chat;sept-06;Cassis_E
217676;50031;1019;202698;Langue de chat;oct-06;Cassis_E
217677;50063;1003;202434;Guimauve;déc-04;Roubaix_E
217678;49968;1009;202650;Malabar;mai-13;Cassis_E
217679;50098;1016;202620;Fraise tagada;oct-10;Roubaix_H
217680;49984;1102;201954;Fraise tagada;oct-10;La_pause_bonbon
217681;50001;1056;202472;Arlequin;mars-11;Cassis_E
217682;49883;1023;201330;Langue de chat;avr-07;Cassis_E
217683;49965;996;201221;Langue de chat;mai-07;Cassis_E
217684;50102;973;202400;Carambar;oct-10;Bron_E
217685;50005;991;201928;Fraise tagada;oct-10;Bron_E
217686;50085;1043;201987;Malabar;mai-13;Cassis_H
217687;50078;1045;201491;Langue de chat;sept-07;Cassis_E
217688;49997;956;203329;Langue de chat;oct-07;Cassis_E
217689;50035;901;201238;Guimauve;déc-13;Bastille_E
217690;50059;959;201665;Arlequin;mars-12;Cassis_E
217691;50172;977;201722;Arlequin;mars-13;Cassis_E
217692;50096;979;202949;Arlequin;mars-14;Cassis_E
217693;49983;984;202788;Dragibus;oct-10;Bron_E
217694;49890;951;202200;Réglis;nov-12;Cassis_H
217695;50064;1037;203114;Carambar;août-06;Roubaix_E
217696;50147;977;201416;Malabar;mai-13;Roubaix_H
217697;50042;964;201261;Dragibus;août-06;Roubaix_E
217698;49986;904;202550;Guimauve;oct-10;La_pause_bonbon
217699;49891;992;202297;Malabar;mai-13;La_pause_bonbon
217700;50014;1023;201898;Guimauve;déc-03;Roubaix_E
217701;50047;1078;202915;Guimauve;déc-03;Roubaix_E
217702;49956;1081;201092;Malabar;juin-13;Bastille_E
217703;49995;1079;203565;Malabar;juin-13;Bron_H
217704;49811;1052;201896;Malabar;juin-13;Cassis_H
217705;50137;979;202415;Malabar;juin-13;La_pause_bonbon
217706;50055;976;201692;Malabar;juil-13;Bastille_E
217707;50059;955;202120;Malabar;juil-13;Cassis_E
217708;50107;1020;201852;Dragibus;oct-10;Bastille_E
217709;49984;1027;202669;Dragibus;oct-10;Bron_H
217710;50067;1005;202346;Dragibus;oct-10;Cassis_E
217711;49880;1009;202539;Dragibus;oct-10;Cassis_H
217712;49948;897;202845;Dragibus;oct-10;Roubaix_H
217713;49945;1027;202721;Guimauve;déc-14;Bastille_E
217714;49970;1003;202125;Carambar;mars-06;Roubaix_E
217715;49965;975;202153;Malabar;juil-13;Cassis_H
217716;49872;1064;202988;Dragibus;mars-06;Roubaix_E
217717;49869;1025;202009;Carambar;mars-05;Roubaix_E
217718;49995;997;201738;Malabar;août-13;Cassis_E
217719;50189;1048;202678;Langue de chat;avr-12;Cassis_E
217720;49999;1095;200878;Langue de chat;mai-12;Cassis_E
217721;49951;989;202174;Langue de chat;août-06;Bastille_E
217722;49684;1025;201953;Carambar;août-05;Roubaix_E
217723;49740;1021;202086;Malabar;août-13;Cassis_H
217724;50031;980;202024;Dragibus;août-05;Roubaix_E
217725;50039;1062;202756;Malabar;août-13;Roubaix_H
217726;50042;983;201693;Langue de chat;sept-13;Cassis_E
217727;49929;929;201529;Langue de chat;oct-13;Cassis_E
217728;50057;1026;202084;Malabar;août-13;La_pause_bonbon
217729;49945;924;203482;Dragibus;mars-05;Roubaix_E
217730;49914;946;202799;Réglis;nov-12;Roubaix_H
217731;49914;972;202781;Langue de chat;avr-02;Cassis_H
217732;49924;1066;201960;Langue de chat;mai-02;Cassis_H
217733;49977;1014;200625;Arlequin;août-02;Roubaix_H
217734;50054;1016;201700;Arlequin;août-03;Roubaix_H
217735;49862;1008;201635;Arlequin;août-04;Roubaix_H
217736;49956;996;201388;Langue de chat;sept-02;Cassis_H
217737;49994;991;201087;Langue de chat;oct-02;Cassis_H
217738;50045;1019;202379;Arlequin;mars-02;Roubaix_H
217739;50086;973;202706;Arlequin;mars-03;Roubaix_H
217740;49939;1002;202168;Arlequin;mars-04;Roubaix_H
217741;50102;1066;202025;Langue de chat;avr-03;Cassis_H
217742;50123;953;202427;Langue de chat;mai-03;Cassis_H
217743;49990;1065;201683;Arlequin;août-05;Roubaix_H
217744;50051;1103;202317;Arlequin;août-06;Roubaix_H
217745;50146;1001;202233;Arlequin;août-07;Roubaix_H
217746;49980;954;202164;Langue de chat;sept-03;Cassis_H
217747;50167;1011;201927;Langue de chat;oct-03;Cassis_H
217748;50094;939;203941;Malabar;sept-13;Bastille_E
217749;49867;946;202444;Arlequin;mars-05;Roubaix_H
217750;49849;1026;201319;Arlequin;mars-06;Roubaix_H
217751;50065;945;202773;Arlequin;mars-07;Roubaix_H
217752;50036;980;203095;Langue de chat;avr-04;Cassis_H
217753;50264;958;202898;Langue de chat;mai-04;Cassis_H
217754;50028;978;203175;Réglis;nov-12;La_pause_bonbon
217755;49987;1009;202895;Fraise tagada;oct-10;Royal_bonbon
217756;49845;988;202050;Langue de chat;sept-04;Cassis_H
217757;49956;912;202196;Langue de chat;oct-04;Cassis_H
217758;50024;1051;200837;Guimauve;déc-12;Bonbons_bordeaux
217759;49931;959;202078;Guimauve;oct-10;Royal_bonbon
217760;49890;1016;201687;Dragibus;oct-10;Royal_bonbon
217761;49976;964;202402;Arlequin;oct-10;Royal_bonbon
217762;49907;1043;202285;Réglis;nov-12;Bubble_bonbon
217763;50104;972;201766;Dragibus;oct-10;La_pause_bonbon
217764;50089;920;201766;Arlequin;mars-11;Roubaix_H
217765;49973;1049;201756;Arlequin;mars-12;Roubaix_H
217766;49822;998;202614;Langue de chat;avr-06;Cassis_H
217767;50022;974;201784;Langue de chat;mai-06;Cassis_H
217768;50044;955;201514;Arlequin;août-11;Roubaix_H
217769;50076;1039;202850;Arlequin;août-12;Roubaix_H
217770;50020;1125;201623;Arlequin;août-13;Roubaix_H
217771;49992;1056;201935;Langue de chat;sept-06;Cassis_H
217772;49945;976;201872;Langue de chat;oct-06;Cassis_H
217773;49978;945;203367;Langue de chat;sept-07;Cassis_H
217774;49916;989;203156;Langue de chat;oct-07;Cassis_H
217775;49926;1007;202384;Arlequin;oct-10;Bastille_E
217776;50086;929;201154;Guimauve;déc-13;Bonbons_bordeaux
217777;49834;1027;201597;Arlequin;mars-13;Roubaix_H
217778;50046;1033;203112;Arlequin;mars-14;Roubaix_H
217779;50011;1032;203646;Arlequin;oct-10;Bron_H
217780;49819;974;202734;Arlequin;oct-10;Cassis_E
217781;50001;1017;202548;Arlequin;oct-10;Roubaix_H
217782;50095;1062;202217;Arlequin;oct-10;La_pause_bonbon
217783;50074;1038;202561;Réglis;nov-12;Bonbons_bordeaux
217784;50166;1037;202580;Guimauve;déc-02;Bron_E
217785;50095;911;202282;Réglis;sept-13;Bastille_E
217786;49745;1074;201615;Réglis;sept-13;Bron_H
217787;49961;1001;201960;Réglis;sept-13;Cassis_E
217788;49935;1035;202723;Réglis;sept-13;Cassis_H
217789;49730;1010;202994;Fraise tagada;oct-10;Bubble_bonbon
217790;49978;1079;202100;Langue de chat;sept-11;Cassis_H
217791;50042;1050;202205;Langue de chat;oct-11;Cassis_H
217792;49978;1004;202385;Guimauve;déc-02;Bron_E
217793;49869;1018;201171;Malabar;sept-13;Bron_H
217794;50013;1030;202383;Langue de chat;sept-12;Cassis_H
217795;49883;1095;202516;Langue de chat;oct-12;Cassis_H
217796;49994;962;202536;Langue de chat;oct-01;Roubaix_H
217797;50213;1052;202408;Guimauve;oct-10;Bubble_bonbon
217798;49952;922;201828;Dragibus;oct-10;Bubble_bonbon
217799;49990;1025;201738;Carambar;nov-00;Bron_H
217800;49840;1065;202299;Langue de chat;avr-13;Cassis_H
217801;49911;897;202581;Langue de chat;mai-13;Cassis_H
217802;49940;1088;202494;Langue de chat;mai-14;Cassis_H
217803;49980;1021;200601;Langue de chat;sept-14;Cassis_H
217804;50148;991;201947;Langue de chat;oct-14;Cassis_H
217805;50133;1038;202018;Carambar;nov-01;Bron_H
217806;49934;955;202599;Carambar;nov-00;Cassis_H
217807;49951;1065;201623;Langue de chat;oct-02;La_pause_bonbon
217808;49955;985;202121;Carambar;nov-01;Cassis_H
217809;49921;997;202056;Carambar;nov-00;Roubaix_H
217810;49969;929;201691;Carambar;nov-01;Roubaix_H
217811;49974;997;202241;Arlequin;mars-02;La_pause_bonbon
217812;50065;1004;202852;Arlequin;mars-03;La_pause_bonbon
217813;50068;1023;201311;Langue de chat;avr-03;La_pause_bonbon
